Unique ID	Make	Model	Trim	VIN	Color	Mileage	Price	ImgUrl
6161897	Subaru	Outback	2.5i Limited	4S4BRBKC0B3429377	Red	116,300	$9,995	http://x-img.autorevo.com/2011-subaru-outback-naugatuck-ct-6161897/1679854-0-medium.jpg
6138960	Subaru	Outback	2.5i Prem	4S4BRBCC4B3318703	Blue	50,300	$10,995	http://x-img.autorevo.com/2011-subaru-outback-naugatuck-ct-6138960/1656542-0-medium.jpg
6145312	Subaru	Outback	Limited	4S4BRDKC9A2345154	Blue	123,500	$8,995	http://x-img.autorevo.com/2010-subaru-outback-naugatuck-ct-6145312/1662904-0-medium.jpg
6151435	Subaru	Outback	Sport	JF1GH63608H833424	Tan	67,900	$8,995	http://x-img.autorevo.com/2008-subaru-outback-naugatuck-ct-6151435/1669537-0-medium.jpg
6107691	Suzuki	XL7	Premium	2S3DA217986121023	Brown	87,100	$4,995	http://x-img.autorevo.com/2008-suzuki-xl7-naugatuck-ct-6107691/1626366-0-medium.jpg
6167979	Toyota	4Runner	SR5	JTEBU5JR6G5289191	Silver	37,500	$27,995	http://x-img.autorevo.com/2016-toyota-4runner-naugatuck-ct-6167979/1686209-0-medium.jpg
6120968	Toyota	4Runner	Limited	JTEBU5JR1C5087868	Blue	129,200	$21,995	http://x-img.autorevo.com/2012-toyota-4runner-naugatuck-ct-6120968/1638658-0-medium.jpg
6168876	Toyota	Avalon	Hybrid Limited	4T1BD1EB1EU020878	Black	58,000	$17,995	http://x-img.autorevo.com/2014-toyota-avalon-hybrid-naugatuck-ct-6168876/1687274-0-medium.jpg
6133906	Toyota	Camry	XLE	4T1BF1FKXEU774306	Blue	16,900	$13,995	http://x-img.autorevo.com/2014-toyota-camry-naugatuck-ct-6133906/1650887-0-medium.jpg
6168184	Toyota	Camry	SE	4T1BK1FK3DU526831	Red	64,400	$12,995	http://x-img.autorevo.com/2013-toyota-camry-naugatuck-ct-6168184/1686558-0-medium.jpg
6127154	Toyota	Camry	LE	4T1BK46K27U027301	Tan	106,400	$5,995	http://x-img.autorevo.com/2007-toyota-camry-naugatuck-ct-6127154/1643989-0-medium.jpg
6107446	Toyota	Camry	Hybrid LE	4T1BD1FK0FU171226	White	18,100	$15,995	http://x-img.autorevo.com/2015-toyota-camry-hybrid-naugatuck-ct-6107446/1651248-0-medium.jpg
6120765	Toyota	Camry	Hybrid XLE	4T1BD1FK0EU103930	Black	59,800	$13,995	http://x-img.autorevo.com/2014-toyota-camry-hybrid-naugatuck-ct-6120765/1638299-0-medium.jpg
6120856	Toyota	Corolla	LE	2T1BU40E69C059122	Silver	166,700	$2,995	http://x-img.autorevo.com/2009-toyota-corolla-naugatuck-ct-6120856/1657421-0-medium.jpg
6163433	Toyota	FJ	Cruiser	JTEBU11F28K020591	Burgundy	124,900	$11,995	http://x-img.autorevo.com/2008-toyota-fj-cruiser-naugatuck-ct-6163433/1681272-0-medium.jpg
6167996	Toyota	Highlander	LE	5TDBKRFH8FS101281	Black	62,100	$20,995	http://x-img.autorevo.com/2015-toyota-highlander-naugatuck-ct-6167996/1686262-0-medium.jpg
6125730	Toyota	Highlander	LE	5TDBKRFH4ES071498	Silver	29,200	$23,995	http://x-img.autorevo.com/2014-toyota-highlander-naugatuck-ct-6125730/1643342-0-medium.jpg
6168883	Toyota	Highlander	Limited	5TDDK3EHXDS203900	Black	100,100	$18,995	http://x-img.autorevo.com/2013-toyota-highlander-naugatuck-ct-6168883/1687275-0-medium.jpg
6168281	Toyota	Highlander	N/A	5TDBK3EH7BS090055	Silver	104,200	$13,295	http://x-img.autorevo.com/2011-toyota-highlander-naugatuck-ct-6168281/1686788-0-medium.jpg
6163346	Toyota	Highlander	N/A	5TDBK3EH3AS005355	White	67,900	$12,295	http://x-img.autorevo.com/2010-toyota-highlander-naugatuck-ct-6163346/1681144-0-medium.jpg
6157090	Toyota	Highlander	N/A	JTEES41A592138080	Gray	90,400	$11,995	http://x-img.autorevo.com/2009-toyota-highlander-naugatuck-ct-6157090/1674975-0-medium.jpg
6168859	Toyota	Highlander	N/A	JTEES41A992131794	Black	122,200	$9,295	http://x-img.autorevo.com/2009-toyota-highlander-naugatuck-ct-6168859/1687231-0-medium.jpg
6168306	Toyota	Highlander	N/A	JTEES41A992150989	Silver	132,800	$8,995	http://x-img.autorevo.com/2009-toyota-highlander-naugatuck-ct-6168306/1686858-0-medium.jpg
6080123	Toyota	Highlander	N/A	JTEES41A682104616	Silver	96,100	$9,995	http://x-img.autorevo.com/2008-toyota-highlander-naugatuck-ct-6080123/1597924-0-medium.jpg
6139029	Toyota	Highlander	Limited w/3rd Row	JTEEP21A070197679	Blue	96,500	N/A	http://x-img.autorevo.com/2007-toyota-highlander-naugatuck-ct-6139029/1674873-0-medium.jpg
6157661	Toyota	Highlander	N/A	JTEEP21A260154752	Tan	90,900	$8,995	http://x-img.autorevo.com/2006-toyota-highlander-naugatuck-ct-6157661/1675464-0-medium.jpg
6134122	Toyota	Highlander	N/A	JTEEP21A650109893	Tan	97,900	$7,395	http://x-img.autorevo.com/2005-toyota-highlander-naugatuck-ct-6134122/1651233-0-medium.jpg
6168797	Toyota	Highlander	N/A	JTEGF21A130114718	Silver	119,400	$4,995	http://x-img.autorevo.com/2003-toyota-highlander-naugatuck-ct-6168797/1687183-0-medium.jpg
6151209	Toyota	Prius	N/A	JTDKN3DU1A0242533	White	33,500	$9,995	http://x-img.autorevo.com/2010-toyota-prius-naugatuck-ct-6151209/1669173-0-medium.jpg
6150523	Toyota	RAV4	XLE	2T3RFREV1FW348795	Gray	19,600	$18,995	http://x-img.autorevo.com/2015-toyota-rav4-naugatuck-ct-6150523/1668586-0-medium.jpg
6161866	Toyota	RAV4	LE	JTMBFREV6DD018811	Gray	37,900	$14,495	http://x-img.autorevo.com/2013-toyota-rav4-naugatuck-ct-6161866/1679838-0-medium.jpg
6168181	Toyota	RAV4	LE	2T3ZFREVXDW012530	Black	98,800	$10,995	http://x-img.autorevo.com/2013-toyota-rav4-naugatuck-ct-6168181/1686556-0-medium.jpg
6157061	Toyota	RAV4	N/A	2T3ZF4DVXBW091800	Silver	53,900	$10,995	http://x-img.autorevo.com/2011-toyota-rav4-naugatuck-ct-6157061/1674926-0-medium.jpg
6151235	Toyota	RAV4	N/A	JTMBF33V795009570	Brown	97,700	$7,995	http://x-img.autorevo.com/2009-toyota-rav4-naugatuck-ct-6151235/1680814-0-medium.jpg
6163303	Toyota	Sequoia	SR5	5TDBY64AX8S001995	Brown	124,300	$14,995	http://x-img.autorevo.com/2008-toyota-sequoia-naugatuck-ct-6163303/1681095-0-medium.jpg
6157059	Toyota	Sienna	LE	5TDKK3DC2FS582858	White	34,700	$18,995	http://x-img.autorevo.com/2015-toyota-sienna-naugatuck-ct-6157059/1674922-0-medium.jpg
6162499	Toyota	Sienna	LE	5TDKK3DC8ES473609	White	40,900	$16,995	http://x-img.autorevo.com/2014-toyota-sienna-naugatuck-ct-6162499/1680317-0-medium.jpg
6070553	Toyota	Sienna	LE	5TDJK3DC7ES074265	Black	88,400	$14,995	http://x-img.autorevo.com/2014-toyota-sienna-naugatuck-ct-6070553/1588168-0-medium.jpg
6127064	Toyota	Sienna	LE	5TDKK3DC6BS146427	Black	49,700	$13,495	http://x-img.autorevo.com/2011-toyota-sienna-naugatuck-ct-6127064/1643890-0-medium.jpg
6162111	Toyota	Tacoma	N/A	5TEUU42N48Z525919	Blue	127,700	$12,495	http://x-img.autorevo.com/2008-toyota-tacoma-naugatuck-ct-6162111/1680009-0-medium.jpg
6119813	Toyota	Tundra	SR5	5TBBT54147S457846	White	103,000	$12,495	http://x-img.autorevo.com/2007-toyota-tundra-naugatuck-ct-6119813/1637271-0-medium.jpg
6107582	Toyota	Venza	Limited	4T3BK3BB2CU067671	White	54,900	$17,995	http://x-img.autorevo.com/2012-toyota-venza-naugatuck-ct-6107582/1626101-0-medium.jpg
6145184	Toyota	Venza	N/A	4T3BK11A69U002277	Blue	52,900	$11,995	http://x-img.autorevo.com/2009-toyota-venza-naugatuck-ct-6145184/1662730-0-medium.jpg
6156733	Volkswagen	Beetle	N/A	3VWRG31Y79M408365	White	24,500	$8,995	http://x-img.autorevo.com/2009-volkswagen-new-beetle-naugatuck-ct-6156733/1674421-0-medium.jpg
6114415	Volkswagen	Golf	TSI S	3VW217AU6GM041270	White	20,200	$13,995	http://x-img.autorevo.com/2016-volkswagen-golf-naugatuck-ct-6114415/1637418-0-medium.jpg
6156793	Volkswagen	Golf	TSI S	3VW217AU9GM053350	White	21,900	$13,995	http://x-img.autorevo.com/2016-volkswagen-golf-naugatuck-ct-6156793/1674522-0-medium.jpg
6139050	Volkswagen	GTI	N/A	WVWFV7AJ3AW387654	Black	76,500	$8,995	http://x-img.autorevo.com/2010-volkswagen-gti-naugatuck-ct-6139050/1656616-0-medium.jpg
6114367	Volkswagen	Jetta	Hybrid SE	3VW637AJ0EM311933	Black	28,100	$10,995	http://x-img.autorevo.com/2014-volkswagen-jetta-naugatuck-ct-6114367/1638467-0-medium.jpg
6155990	Volkswagen	Jetta	S	3VW2K7AJ2EM233348	Black	31,100	$7,995	http://x-img.autorevo.com/2014-volkswagen-jetta-naugatuck-ct-6155990/1673828-0-medium.jpg
6162498	Volkswagen	Jetta	SE	3VWD17AJ8EM370743	Black	38,300	$8,995	http://x-img.autorevo.com/2014-volkswagen-jetta-naugatuck-ct-6162498/1680316-0-medium.jpg
6162495	Volkswagen	Jetta	SE w/Connectivity	3VWD17AJ8EM256161	Gray	26,600	$9,995	http://x-img.autorevo.com/2014-volkswagen-jetta-naugatuck-ct-6162495/1680315-0-medium.jpg
6120893	Volkswagen	Passat	SEL Premium	1VWCH7A36DC015742	Black	42,700	$12,495	http://x-img.autorevo.com/2013-volkswagen-passat-naugatuck-ct-6120893/1674901-0-medium.jpg
6085591	Volkswagen	Tiguan	S	WVGBV7AX2FW504940	Black	30,200	$13,995	http://x-img.autorevo.com/2015-volkswagen-tiguan-naugatuck-ct-6085591/1603000-0-medium.jpg
6168108	Volkswagen	Tiguan	S	WVGBV7AX3DW539449	Silver	83,300	$9,995	http://x-img.autorevo.com/2013-volkswagen-tiguan-naugatuck-ct-6168108/1686434-0-medium.jpg
6168178	Volkswagen	Tiguan	S	WVGAV7AX4DW537351	Black	97,400	$7,995	http://x-img.autorevo.com/2013-volkswagen-tiguan-naugatuck-ct-6168178/1686554-0-medium.jpg
6168248	Volkswagen	Tiguan	S 4Motion	WVGBV7AX1BW535252	Silver	49,100	$11,995	http://x-img.autorevo.com/2011-volkswagen-tiguan-naugatuck-ct-6168248/1686718-0-medium.jpg
6114385	Volkswagen	Touareg	Sport	WVGEF9BP2CD010198	Black	52,800	$17,995	http://x-img.autorevo.com/2012-volkswagen-touareg-naugatuck-ct-6114385/1632014-0-medium.jpg
6162627	Volvo	C70	N/A	YV1672MC3BJ108626	Blue	67,800	$12,995	http://x-img.autorevo.com/2011-volvo-c70-naugatuck-ct-6162627/1680493-0-medium.jpg
6163349	Volvo	S40	2.4L	YV1MS390592449671	Black	84,800	$6,895	http://x-img.autorevo.com/2009-volvo-s40-naugatuck-ct-6163349/1681146-0-medium.jpg
6144647	Volvo	S60	T5 Premier	YV1612TB5F1315633	White	70,300	$13,995	http://x-img.autorevo.com/2015-volvo-s60-naugatuck-ct-6144647/1662379-0-medium.jpg
6168028	Volvo	S60	T5 Premier	YV1612FH2E1287238	Gray	43,800	$16,495	http://x-img.autorevo.com/2014-volvo-s60-naugatuck-ct-6168028/1686302-0-medium.jpg
6090974	Volvo	S60	T5 Premier	YV1612FHXE2270360	Silver	60,800	$14,995	http://x-img.autorevo.com/2014-volvo-s60-naugatuck-ct-6090974/1608198-0-medium.jpg
6156863	Volvo	S60	T5 Premier	YV1612FSXD2189210	Blue	46,700	$13,795	http://x-img.autorevo.com/2013-volvo-s60-naugatuck-ct-6156863/1674655-0-medium.jpg
6168226	Volvo	S60	T5	YV1622FS1C2037845	Black	83,900	$8,695	http://x-img.autorevo.com/2012-volvo-s60-naugatuck-ct-6168226/1686686-0-medium.jpg
6156819	Volvo	S80	T6 Platinum	YV1902MM0F1190606	Black	60,500	$22,995	http://x-img.autorevo.com/2015-volvo-s80-naugatuck-ct-6156819/1674567-0-medium.jpg
6096716	Volvo	XC60	3.2L	YV4940DZ4E2514916	Black	44,600	$20,995	http://x-img.autorevo.com/2014-volvo-xc60-naugatuck-ct-6096716/1614112-0-medium.jpg
6144599	Volvo	XC90	I6	YV4CZ982591518994	Black	49,100	N/A	http://x-img.autorevo.com/2009-volvo-xc90-naugatuck-ct-6144599/1681282-0-medium.jpg
